,iter,ns,epot,ekin,etot,T,t
2240,224100,0.2241,-27.927697442730995,10.30404185911236,-17.623655583618635,345.6819822255757,7525.697327136993
2250,225100,0.2251,-29.916620477185234,9.431478342287637,-20.4851421348976,316.40905319074795,7570.063728094102
2260,226100,0.2261,-25.91727530404507,8.333352054524031,-17.583923249521035,279.5689008429161,7614.233824253082
2270,227100,0.2271,-19.49647185423788,10.59906840599459,-8.897403448243292,355.57958968193765,7657.741374254228
2280,228100,0.2281,-26.150140235368628,10.17197041040805,-15.97816982496058,341.25122380982504,7701.387748003007
2290,229100,0.2291,-21.67871919784277,7.547493740206485,-14.131225457636287,253.20477465281346,7745.570903301239
2300,230100,0.2301,-22.609052689201175,15.480231692310223,-7.128820996890951,519.3337963758969,7787.664363861084
2310,231100,0.2311,-28.26944338353989,19.22230467505782,-9.047138708482066,644.873582024671,7831.480026483537
2320,232100,0.2321,-21.047554259126013,10.274394341911613,-10.7731599172144,344.68736160444945,7875.65257716179
2330,233100,0.2331,-21.277357371722086,10.227634236323055,-11.049723135399024,343.11864456991657,7919.886421442033
2340,234100,0.2341,-26.049407853398822,9.187700039781026,-16.861707813617798,308.230731713963,7963.95383286476
2350,235100,0.2351,-28.182253826718828,12.787173051714833,-15.395080775004,428.98654605805655,8007.433588743209
2360,236100,0.2361,-25.360387999327102,21.10775255838265,-4.252635440944449,708.1269510037921,8042.6191980838785
2370,237100,0.2371,-26.737828308556622,10.143112921817169,-16.594715386739455,340.28310722076765,8074.351150751115
2380,238100,0.2381,-24.803654151145572,16.409844874544152,-8.393809276601427,550.5206385812653,8116.794376850128
2390,239100,0.2391,-27.29534036106662,15.348908001606187,-11.946432359460434,514.9281238896575,8160.191570281982
2400,240100,0.2401,-29.38413955358127,17.73778332336094,-11.646356230220327,595.0705736006568,8202.252650260925
2410,241100,0.2411,-22.90095526949437,13.175013746524986,-9.725941522969382,441.99790043751824,8244.920792341232
2420,242100,0.2421,-22.512330387583557,10.173446270707897,-12.338884116875652,341.3007362556123,8288.836465835571
2430,243100,0.2431,-25.70692847196415,8.432597922798767,-17.274330549165384,282.89842035982,8333.047722578049
2440,244100,0.2441,-22.28051448669586,6.361924870822773,-15.918589615873088,213.43108172365828,8376.531531810759
2450,245100,0.2451,-20.892207036844386,10.007143925933967,-10.885063110910416,335.7215931410708,8420.427129507065
2460,246100,0.2461,-21.541115039401703,14.605534049454329,-6.935580989947376,489.98927126965737,8460.397873163223
2470,247100,0.2471,-15.96069822923308,9.730945884562704,-6.2297523446703735,326.4556480164784,8504.016383647919
